Device Name,Device ID,Positioning Type,Speed,Alert Starting Time,Alert Ending Time,Alert Duration,Alert Type,Coordinates,SUMMARY,Source_File,Speed_kmh,Duration_seconds,Hour,DayOfWeek,Longitude,Latitude
KDP 967Z - Probox,2.91072E+11,GPS,90 km/h,5/9/2026 17:03,5/9/2026 17:03,7 s,High-Speed Warning,36.887224/-1.223851,Within limit,KDP 967Z -  04.05.2026-10.05.2026.xlsx,90,7,17,Saturday,36.887224,-1.223851
KDP 967Z - Probox,2.91072E+11,GPS,90 km/h,5/9/2026 5:24,5/9/2026 5:24,7 s,High-Speed Warning,37.137806/-0.828211,Within limit,KDP 967Z -  04.05.2026-10.05.2026.xlsx,90,7,5,Saturday,37.137806,-0.828211
KDP 967Z - Probox,2.91072E+11,GPS,91 km/h,5/6/2026 10:16,5/6/2026 10:16,7 s,High-Speed Warning,37.493666/-0.476858,Within limit,KDP 967Z -  04.05.2026-10.05.2026.xlsx,91,7,10,Wednesday,37.493666,-0.476858
KDP 967Z - Probox,2.91072E+11,GPS,90 km/h,5/6/2026 10:14,5/6/2026 10:14,7 s,High-Speed Warning,37.476581/-0.476929,Within limit,KDP 967Z -  04.05.2026-10.05.2026.xlsx,90,7,10,Wednesday,37.476581,-0.476929
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/8/2026 13:54,5/8/2026 13:54,7 s,High-Speed Warning,36.755415/-1.263913,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,7,13,Friday,36.755415,-1.263913
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/8/2026 12:39,5/8/2026 12:39,7 s,High-Speed Warning,36.601659/-1.03383,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,7,12,Friday,36.601659,-1.03383
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/8/2026 9:31,5/8/2026 9:31,7 s,High-Speed Warning,35.774863/-1.074382,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,7,9,Friday,35.774863,-1.074382
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/8/2026 9:08,5/8/2026 9:09,7 s,High-Speed Warning,35.580632/-0.991031,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,7,9,Friday,35.580632,-0.991031
KDS 789W - Fuso,2.91072E+11,GPS,72 km/h,5/7/2026 14:03,5/7/2026 14:03,7 s,High-Speed Warning,35.222946/-0.599954,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,72,7,14,Thursday,35.222946,-0.599954
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/7/2026 13:34,5/7/2026 13:34,7 s,High-Speed Warning,35.183667/-0.462748,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,7,13,Thursday,35.183667,-0.462748
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/7/2026 13:24,5/7/2026 13:24,7 s,High-Speed Warning,35.226085/-0.41078,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,7,13,Thursday,35.226085,-0.41078
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/7/2026 13:22,5/7/2026 13:22,7 s,High-Speed Warning,35.233158/-0.398999,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,7,13,Thursday,35.233158,-0.398999
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/7/2026 11:09,5/7/2026 11:09,7 s,High-Speed Warning,35.30248/-0.211494,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,7,11,Thursday,35.30248,-0.211494
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/6/2026 17:53,5/6/2026 17:53,7 s,High-Speed Warning,35.185865/0.11404,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,7,17,Wednesday,35.185865,0.11404
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/5/2026 17:55,5/5/2026 17:56,7 s,High-Speed Warning,34.893574/-0.168735,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,7,17,Tuesday,34.893574,-0.168735
KDV 176A - Probox,2.91079E+11,GPS,68 km/h,5/10/2026 16:57,5/10/2026 16:57,7 s,Seatbelt Detection,37.237869/-1.356588,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,68,7,16,Sunday,37.237869,-1.356588
KDV 176A - Probox,2.91079E+11,GPS,78 km/h,5/10/2026 16:50,5/10/2026 16:50,7 s,High-Speed Warning,37.2292/-1.411716,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,78,7,16,Sunday,37.2292,-1.411716
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/10/2026 16:39,5/10/2026 16:39,7 s,High-Speed Warning,37.190687/-1.476319,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,7,16,Sunday,37.190687,-1.476319
KDV 176A - Probox,2.91079E+11,GPS,84 km/h,5/10/2026 12:24,5/10/2026 12:24,7 s,Seatbelt Detection,36.890441/-1.329943,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,84,7,12,Sunday,36.890441,-1.329943
KDV 176A - Probox,2.91079E+11,GPS,34 km/h,5/9/2026 16:42,5/9/2026 16:42,7 s,Seatbelt Detection,36.877464/-1.341842,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,34,7,16,Saturday,36.877464,-1.341842
KDV 176A - Probox,2.91079E+11,GPS,76 km/h,5/8/2026 12:25,5/8/2026 12:25,7 s,High-Speed Warning,37.001298/-1.452539,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,76,7,12,Friday,37.001298,-1.452539
KDV 176A - Probox,2.91079E+11,GPS,76 km/h,5/8/2026 12:10,5/8/2026 12:10,7 s,High-Speed Warning,36.945966/-1.404983,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,76,7,12,Friday,36.945966,-1.404983
KDV 176A - Probox,2.91079E+11,GPS,77 km/h,5/7/2026 22:16,5/7/2026 22:16,7 s,High-Speed Warning,36.888721/-1.305501,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,77,7,22,Thursday,36.888721,-1.305501
KDV 176A - Probox,2.91079E+11,GPS,57 km/h,5/7/2026 21:48,5/7/2026 21:48,7 s,Seatbelt Detection,36.942876/-1.399973,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,57,7,21,Thursday,36.942876,-1.399973
KDV 176A - Probox,2.91079E+11,GPS,43 km/h,5/7/2026 21:46,5/7/2026 21:46,7 s,Fatigue Warning,36.950699/-1.414271,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,43,7,21,Thursday,36.950699,-1.414271
KDV 176A - Probox,2.91079E+11,GPS,31 km/h,5/7/2026 21:38,5/7/2026 21:38,7 s,Fatigue Warning,36.966327/-1.456493,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,31,7,21,Thursday,36.966327,-1.456493
KDV 176A - Probox,2.91079E+11,GPS,73 km/h,5/7/2026 15:41,5/7/2026 15:41,7 s,Seatbelt Detection,36.870285/-1.336263,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,73,7,15,Thursday,36.870285,-1.336263
KDV 176A - Probox,2.91079E+11,GPS,53 km/h,5/5/2026 13:03,5/5/2026 13:03,7 s,Seatbelt Detection,36.91326/-1.318838,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,53,7,13,Tuesday,36.91326,-1.318838
KDV 176A - Probox,2.91079E+11,GPS,82 km/h,5/5/2026 12:39,5/5/2026 12:40,7 s,Seatbelt Detection,37.044409/-1.279198,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,82,7,12,Tuesday,37.044409,-1.279198
KDV 176A - Probox,2.91079E+11,GPS,95 km/h,5/5/2026 12:35,5/5/2026 12:36,7 s,Seatbelt Detection,37.079761/-1.282728,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,95,7,12,Tuesday,37.079761,-1.282728
KDV 176A - Probox,2.91079E+11,GPS,63 km/h,5/5/2026 12:31,5/5/2026 12:31,7 s,Seatbelt Detection,37.114445/-1.278228,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,63,7,12,Tuesday,37.114445,-1.278228
KDV 176A - Probox,2.91079E+11,GPS,55 km/h,5/5/2026 12:19,5/5/2026 12:20,7 s,Seatbelt Detection,37.225519/-1.288938,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,55,7,12,Tuesday,37.225519,-1.288938
KDV 176A - Probox,2.91079E+11,GPS,68 km/h,5/5/2026 12:13,5/5/2026 12:14,7 s,Seatbelt Detection,37.28402/-1.278442,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,68,7,12,Tuesday,37.28402,-1.278442
KDV 176A - Probox,2.91079E+11,GPS,76 km/h,5/5/2026 2:20,5/5/2026 2:20,7 s,High-Speed Warning,37.090992/-1.284069,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,76,7,2,Tuesday,37.090992,-1.284069
KDV 176A - Probox,2.91079E+11,GPS,39 km/h,5/5/2026 2:08,5/5/2026 2:08,7 s,Seatbelt Detection,36.982319/-1.264472,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,39,7,2,Tuesday,36.982319,-1.264472
KDV 176A - Probox,2.91079E+11,GPS,19 km/h,5/5/2026 2:03,5/5/2026 2:04,7 s,Seatbelt Detection,36.949096/-1.289628,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,19,7,2,Tuesday,36.949096,-1.289628
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/4/2026 10:34,5/4/2026 10:34,7 s,High-Speed Warning,36.885648/-1.291922,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,7,10,Monday,36.885648,-1.291922
KDV 176A - Probox,2.91079E+11,GPS,89 km/h,5/4/2026 0:23,5/4/2026 0:23,7 s,Seatbelt Detection,36.934856/-1.387261,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,89,7,0,Monday,36.934856,-1.387261
KDV 834X - Isuzu D/Max,2.91072E+11,GPS,49 km/h,5/7/2026 14:04,5/7/2026 14:05,7 s,Seatbelt Detection,36.886957/-1.341932,Invalid,KDX 834X - 04.05.2026-10.05.2026.xlsx,49,7,14,Thursday,36.886957,-1.341932
KDV 834X - Isuzu D/Max,2.91072E+11,GPS,32 km/h,5/6/2026 8:05,5/6/2026 8:05,7 s,No Driver detected,36.786502/-1.25961,Loose Camera,KDX 834X - 04.05.2026-10.05.2026.xlsx,32,7,8,Wednesday,36.786502,-1.25961
KDV 834X - Isuzu D/Max,2.91072E+11,GPS,63 km/h,5/5/2026 13:17,5/5/2026 13:17,7 s,Seatbelt Detection,36.991952/-0.399678,Invalid,KDX 834X - 04.05.2026-10.05.2026.xlsx,63,7,13,Tuesday,36.991952,-0.399678
KDD 804D - Probox,2.91072E+11,GPS,41 km/h,5/9/2026 23:04,5/10/2026 7:44,8 h 39 min 40 s,Seatbelt Detection,36.911759/-1.313197,Invalid,KDD 804D - 04.05.2026-10.05.2026.xlsx,41,2380,23,Saturday,36.911759,-1.313197
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,53 km/h,5/10/2026 14:12,5/10/2026 14:12,8 s,Seatbelt Detection,34.740852/-0.552079,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,53,8,14,Sunday,34.740852,-0.552079
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,67 km/h,5/4/2026 18:41,5/4/2026 18:41,8 s,Seatbelt Detection,36.852558/-1.329633,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,67,8,18,Monday,36.852558,-1.329633
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,65 km/h,5/4/2026 18:39,5/4/2026 18:39,8 s,Seatbelt Detection,36.83375/-1.329437,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,65,8,18,Monday,36.83375,-1.329437
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,41 km/h,5/4/2026 17:32,5/4/2026 17:32,8 s,Seatbelt Detection,36.602631/-1.018829,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,41,8,17,Monday,36.602631,-1.018829
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,48 km/h,5/4/2026 17:30,5/4/2026 17:30,8 s,Seatbelt Detection,36.602132/-1.007339,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,48,8,17,Monday,36.602132,-1.007339
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,38 km/h,5/4/2026 16:19,5/4/2026 16:19,8 s,Seatbelt Detection,36.087138/-1.095501,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,38,8,16,Monday,36.087138,-1.095501
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,59 km/h,5/4/2026 15:54,5/4/2026 15:54,8 s,Seatbelt Detection,35.94763/-1.09116,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,59,8,15,Monday,35.94763,-1.09116
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,41 km/h,5/4/2026 14:35,5/4/2026 14:35,8 s,Seatbelt Detection,35.875369/-1.08936,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,41,8,14,Monday,35.875369,-1.08936
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,34 km/h,5/4/2026 14:33,5/4/2026 14:33,8 s,Seatbelt Detection,35.869259/-1.094078,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,34,8,14,Monday,35.869259,-1.094078
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,48 km/h,5/4/2026 14:32,5/4/2026 14:32,8 s,Seatbelt Detection,35.867412/-1.097776,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,48,8,14,Monday,35.867412,-1.097776
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,38 km/h,5/4/2026 14:31,5/4/2026 14:31,8 s,Seatbelt Detection,35.859866/-1.099343,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,38,8,14,Monday,35.859866,-1.099343
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,59 km/h,5/4/2026 11:20,5/4/2026 11:20,8 s,Seatbelt Detection,35.278631/-0.775731,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,59,8,11,Monday,35.278631,-0.775731
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,40 km/h,5/4/2026 9:28,5/4/2026 9:29,8 s,Seatbelt Detection,35.106235/-0.68655,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,40,8,9,Monday,35.106235,-0.68655
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,49 km/h,5/4/2026 8:52,5/4/2026 8:52,8 s,Seatbelt Detection,34.878212/-0.739937,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,49,8,8,Monday,34.878212,-0.739937
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,37 km/h,5/4/2026 7:46,5/4/2026 7:46,8 s,Seatbelt Detection,34.587874/-0.602496,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,37,8,7,Monday,34.587874,-0.602496
KCG 864S - Mitsubishi FH,2.91072E+11,GPS,35 km/h,5/4/2026 7:45,5/4/2026 7:45,8 s,Seatbelt Detection,34.584166/-0.600392,Invalid,KCG 864S -  04.05.2026-10.05.2026.xlsx,35,8,7,Monday,34.584166,-0.600392
KCV 947X - Probox,2.91073E+11,GPS,95 km/h,5/7/2026 21:07,5/7/2026 21:07,8 s,High-Speed Warning,36.843536/-1.825151,Within Limit,KCV 947X - 04.05.2026-10.05.2026.xlsx,95,8,21,Thursday,36.843536,-1.825151
KCV 947X - Probox,2.91073E+11,GPS,70 km/h,5/7/2026 18:51,5/7/2026 18:51,8 s,Seatbelt Detection,36.946116/-1.405333,Invalid,KCV 947X - 04.05.2026-10.05.2026.xlsx,70,8,18,Thursday,36.946116,-1.405333
KCZ 474B - Toyota Probox,2.91072E+11,GPS,90 km/h,5/9/2026 18:49,5/9/2026 18:49,8 s,High-Speed Warning,34.525782/0.057557,Within limit,KCZ 474B - 04.05.2026-10.05.2026.xlsx,90,8,18,Saturday,34.525782,0.057557
KCZ 474B - Toyota Probox,2.91072E+11,GPS,91 km/h,5/9/2026 13:22,5/9/2026 13:22,8 s,High-Speed Warning,34.575966/0.113213,Within limit,KCZ 474B - 04.05.2026-10.05.2026.xlsx,91,8,13,Saturday,34.575966,0.113213
KCZ 474B - Toyota Probox,2.91072E+11,GPS,91 km/h,5/8/2026 3:19,5/8/2026 3:19,8 s,High-Speed Warning,34.520287/0.055578,Within limit,KCZ 474B - 04.05.2026-10.05.2026.xlsx,91,8,3,Friday,34.520287,0.055578
KCZ 474B - Toyota Probox,2.91072E+11,GPS,60 km/h,5/7/2026 21:40,5/7/2026 21:40,8 s,Seatbelt Detection,34.731502/-0.077733,Invalid,KCZ 474B - 04.05.2026-10.05.2026.xlsx,60,8,21,Thursday,34.731502,-0.077733
KCZ 474B - Toyota Probox,2.91072E+11,GPS,38 km/h,5/6/2026 2:33,5/6/2026 2:33,8 s,Seatbelt Detection,34.782868/-0.074672,Invalid,KCZ 474B - 04.05.2026-10.05.2026.xlsx,38,8,2,Wednesday,34.782868,-0.074672
KDP 967Z - Probox,2.91072E+11,GPS,90 km/h,5/9/2026 17:18,5/9/2026 17:18,8 s,High-Speed Warning,36.960363/-1.154645,Within limit,KDP 967Z -  04.05.2026-10.05.2026.xlsx,90,8,17,Saturday,36.960363,-1.154645
KDP 967Z - Probox,2.91072E+11,GPS,90 km/h,5/8/2026 12:12,5/8/2026 12:12,8 s,High-Speed Warning,36.92202/-1.198256,Within limit,KDP 967Z -  04.05.2026-10.05.2026.xlsx,90,8,12,Friday,36.92202,-1.198256
KDP 967Z - Probox,2.91072E+11,GPS,90 km/h,5/6/2026 18:13,5/6/2026 18:13,8 s,High-Speed Warning,37.009404/-1.119508,Within limit,KDP 967Z -  04.05.2026-10.05.2026.xlsx,90,8,18,Wednesday,37.009404,-1.119508
KDS 789W - Fuso,2.91072E+11,GPS,73 km/h,5/8/2026 13:49,5/8/2026 13:49,8 s,High-Speed Warning,36.721355/-1.260017,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,73,8,13,Friday,36.721355,-1.260017
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/8/2026 13:16,5/8/2026 13:16,8 s,High-Speed Warning,36.635645/-1.135408,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,8,13,Friday,36.635645,-1.135408
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/8/2026 9:25,5/8/2026 9:25,8 s,High-Speed Warning,35.723413/-1.043781,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,8,9,Friday,35.723413,-1.043781
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/7/2026 16:35,5/7/2026 16:35,8 s,High-Speed Warning,35.386241/-0.748305,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,8,16,Thursday,35.386241,-0.748305
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/7/2026 13:53,5/7/2026 13:53,8 s,High-Speed Warning,35.181223/-0.560651,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,8,13,Thursday,35.181223,-0.560651
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/7/2026 13:34,5/7/2026 13:34,8 s,High-Speed Warning,35.18717/-0.462301,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,8,13,Thursday,35.18717,-0.462301
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/7/2026 13:20,5/7/2026 13:20,8 s,High-Speed Warning,35.241153/-0.389943,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,8,13,Thursday,35.241153,-0.389943
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/7/2026 13:07,5/7/2026 13:07,8 s,High-Speed Warning,35.2413/-0.336893,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,8,13,Thursday,35.2413,-0.336893
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/6/2026 20:21,5/6/2026 20:21,8 s,High-Speed Warning,35.243773/-0.184769,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,8,20,Wednesday,35.243773,-0.184769
KDS 789W - Fuso,2.91072E+11,GPS,70 km/h,5/5/2026 15:08,5/5/2026 15:08,8 s,High-Speed Warning,35.003968/-0.355374,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,70,8,15,Tuesday,35.003968,-0.355374
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/5/2026 14:53,5/5/2026 14:54,8 s,High-Speed Warning,34.982532/-0.423926,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,8,14,Tuesday,34.982532,-0.423926
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/5/2026 7:34,5/5/2026 7:34,8 s,High-Speed Warning,35.194472/-0.613348,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,8,7,Tuesday,35.194472,-0.613348
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/5/2026 6:55,5/5/2026 6:55,8 s,High-Speed Warning,35.249393/-0.768587,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,8,6,Tuesday,35.249393,-0.768587
KDS 789W - Fuso,2.91072E+11,GPS,71 km/h,5/5/2026 2:26,5/5/2026 2:26,8 s,High-Speed Warning,36.024593/-1.102326,Within limit,KDS 789W - 04.05.2026-10.05.2026.xlsx,71,8,2,Tuesday,36.024593,-1.102326
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/10/2026 19:14,5/10/2026 19:14,8 s,High-Speed Warning,36.930973/-1.309856,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,8,19,Sunday,36.930973,-1.309856
KDV 176A - Probox,2.91079E+11,GPS,76 km/h,5/10/2026 19:13,5/10/2026 19:14,8 s,Seatbelt Detection,36.931845/-1.309134,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,76,8,19,Sunday,36.931845,-1.309134
KDV 176A - Probox,2.91079E+11,GPS,76 km/h,5/10/2026 18:33,5/10/2026 18:33,8 s,High-Speed Warning,37.121811/-1.277067,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,76,8,18,Sunday,37.121811,-1.277067
KDV 176A - Probox,2.91079E+11,GPS,69 km/h,5/10/2026 18:27,5/10/2026 18:28,8 s,Seatbelt Detection,37.157004/-1.28132,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,69,8,18,Sunday,37.157004,-1.28132
KDV 176A - Probox,2.91079E+11,GPS,52 km/h,5/10/2026 17:04,5/10/2026 17:04,8 s,Seatbelt Detection,37.304921/-1.308693,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,52,8,17,Sunday,37.304921,-1.308693
KDV 176A - Probox,2.91079E+11,GPS,76 km/h,5/10/2026 17:02,5/10/2026 17:02,8 s,High-Speed Warning,37.289032/-1.325529,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,76,8,17,Sunday,37.289032,-1.325529
KDV 176A - Probox,2.91079E+11,GPS,89 km/h,5/10/2026 16:27,5/10/2026 16:27,8 s,Seatbelt Detection,37.089786/-1.504867,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,89,8,16,Sunday,37.089786,-1.504867
KDV 176A - Probox,2.91079E+11,GPS,88 km/h,5/10/2026 15:14,5/10/2026 15:14,8 s,Seatbelt Detection,37.058182/-1.491947,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,88,8,15,Sunday,37.058182,-1.491947
KDV 176A - Probox,2.91079E+11,GPS,81 km/h,5/10/2026 14:44,5/10/2026 14:44,8 s,High-Speed Warning,36.896811/-1.339043,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,81,8,14,Sunday,36.896811,-1.339043
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/10/2026 11:28,5/10/2026 11:28,8 s,High-Speed Warning,36.89905/-1.340984,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,8,11,Sunday,36.89905,-1.340984
KDV 176A - Probox,2.91079E+11,GPS,39 km/h,5/9/2026 17:35,5/9/2026 17:35,8 s,No Driver detected,36.882656/-1.335785,Sun rays,KDV 176A - 04.05.2026-10.05.2026.xlsx,39,8,17,Saturday,36.882656,-1.335785
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/8/2026 16:54,5/8/2026 16:54,8 s,High-Speed Warning,37.427324/-1.460956,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,8,16,Friday,37.427324,-1.460956
KDV 176A - Probox,2.91079E+11,GPS,48 km/h,5/8/2026 12:34,5/8/2026 12:34,8 s,Seatbelt Detection,37.095224/-1.50838,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,48,8,12,Friday,37.095224,-1.50838
KDV 176A - Probox,2.91079E+11,GPS,90 km/h,5/8/2026 12:33,5/8/2026 12:33,8 s,Seatbelt Detection,37.084169/-1.501219,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,90,8,12,Friday,37.084169,-1.501219
KDV 176A - Probox,2.91079E+11,GPS,82 km/h,5/8/2026 12:27,5/8/2026 12:27,8 s,Seatbelt Detection,37.020389/-1.467411,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,82,8,12,Friday,37.020389,-1.467411
KDV 176A - Probox,2.91079E+11,GPS,82 km/h,5/8/2026 12:23,5/8/2026 12:23,8 s,Seatbelt Detection,36.990675/-1.443254,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,82,8,12,Friday,36.990675,-1.443254
KDV 176A - Probox,2.91079E+11,GPS,46 km/h,5/8/2026 12:11,5/8/2026 12:11,8 s,Seatbelt Detection,36.947662/-1.408286,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,46,8,12,Friday,36.947662,-1.408286
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/8/2026 12:04,5/8/2026 12:04,8 s,High-Speed Warning,36.907691/-1.358253,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,8,12,Friday,36.907691,-1.358253
KDV 176A - Probox,2.91079E+11,GPS,34 km/h,5/7/2026 11:35,5/7/2026 11:35,8 s,Seatbelt Detection,36.88234/-1.277734,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,34,8,11,Thursday,36.88234,-1.277734
KDV 176A - Probox,2.91079E+11,GPS,75 km/h,5/7/2026 11:34,5/7/2026 11:34,8 s,High-Speed Warning,36.884507/-1.287737,Within Limit,KDV 176A - 04.05.2026-10.05.2026.xlsx,75,8,11,Thursday,36.884507,-1.287737
KDV 176A - Probox,2.91079E+11,GPS,41 km/h,5/6/2026 17:46,5/6/2026 17:47,8 s,Fatigue Warning,36.887921/-1.304739,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,41,8,17,Wednesday,36.887921,-1.304739
KDV 176A - Probox,2.91079E+11,GPS,52 km/h,5/5/2026 13:02,5/5/2026 13:02,8 s,Seatbelt Detection,36.920121/-1.316721,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,52,8,13,Tuesday,36.920121,-1.316721
KDV 176A - Probox,2.91079E+11,GPS,45 km/h,5/5/2026 12:37,5/5/2026 12:37,8 s,Seatbelt Detection,37.066673/-1.282794,Invalid,KDV 176A - 04.05.2026-10.05.2026.xlsx,45,8,12,Tuesday,37.066673,-1.282794
